latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
33.4477,-88.57925,304.89,0.39,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.67,1.24,N
33.44981,-88.57013,300.82,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.31,0.76,N
33.48544,-86.93312,303.5,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.17,0.39,N
33.52542,-88.67327,331.23,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.2,4.44,N
33.53531,-86.75615,327.65,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.59,1.6,N
33.53596,-86.76025,296.85,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.57,1.6,N
33.54687,-86.80587,303.45,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.55,0.51,N
33.55566,-85.06171,298.73,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.47,0.54,N
33.56459,-88.06171,295.57,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.53,0.59,N
33.58361,-86.78046,311.36,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.84,1.21,N
33.65264,-85.25056,315.34,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.99,1.04,N
33.65443,-85.61655,298.93,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.34,0.77,N
33.69415,-94.4202,302.52,0.46,0.47,2025-10-14,735,N20,VIIRS,n,2.0NRT,290.61,1.28,N
33.73794,-89.31146,300.71,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.11,0.52,N
33.9315,-83.59248,295.88,0.45,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.73,0.42,N
33.98882,-88.46982,297.01,0.39,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.02,0.4,N
33.9952,-85.17104,299.9,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.65,0.51,N
34.12971,-84.03357,302.64,0.43,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.88,0.51,N
34.16014,-80.08782,305.12,0.43,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.05,0.91,N
34.19164,-82.10136,296.91,0.51,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.34,0.41,N
34.20494,-97.10447,302.82,0.33,0.55,2025-10-14,735,N20,VIIRS,n,2.0NRT,289.31,0.67,N
34.20757,-97.10416,301.02,0.33,0.55,2025-10-14,735,N20,VIIRS,n,2.0NRT,289.32,0.89,N
34.24122,-84.79695,300.3,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.19,0.79,N
34.30963,-88.48197,295.4,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.86,0.38,N
34.33913,-87.6049,301.93,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.39,0.69,N
34.36599,-88.87536,295.89,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.78,0.51,N
34.36661,-88.87972,296.51,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.41,0.34,N
34.36937,-88.87468,319.3,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.71,1.25,N
34.37274,-88.87399,309.04,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.98,1.25,N
34.49747,-97.96586,297.99,0.38,0.58,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.72,0.72,N
34.6014,-80.73904,302.84,0.39,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.99,0.65,N
34.62755,-96.63447,299.19,0.63,0.54,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.79,0.94,N
34.63339,-97.17204,302.03,0.34,0.56,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.51,0.92,N
34.63739,-87.08649,314.73,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.47,1.02,N
34.64067,-87.08574,329.25,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.22,6.67,N
34.64131,-87.08989,304.38,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.65,0.67,N
34.64196,-87.09405,299.18,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.44,0.67,N
34.67687,-92.18845,297.82,0.54,0.42,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.61,0.23,N
34.80591,-88.32373,308.45,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.59,0.79,N
34.8204,-79.72662,299.9,0.44,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.88,0.81,N
34.84538,-80.56226,296.16,0.4,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.03,0.35,N
34.86327,-88.38704,295.99,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.52,0.44,N
34.94338,-85.70251,301.23,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.75,0.7,N
34.97622,-79.00681,303.04,0.47,0.48,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.65,1.22,N
35.09618,-97.12085,309.51,0.34,0.56,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.86,1.42,N
35.0979,-92.74026,299.11,0.39,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.87,0.77,N
35.09872,-97.08262,301.15,0.34,0.56,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.39,0.91,N
35.10214,-85.3449,298.38,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.54,0.4,N
35.11553,-77.90731,314.21,0.54,0.51,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.88,2.15,N
35.14307,-86.14857,295.67,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,281.48,0.32,N
35.27791,-86.47886,297.75,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.05,0.32,N
35.34285,-80.82565,307.85,0.56,0.43,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.4,1.24,N
35.3441,-80.83166,297.14,0.56,0.43,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.88,1.11,N
35.36976,-88.97118,297.24,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.31,0.58,N
35.38044,-87.29266,299.27,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.45,0.3,N
35.39206,-79.02562,295.96,0.46,0.47,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.93,0.67,N
35.40321,-82.57076,302.49,0.47,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.69,0.82,N
35.40942,-87.28173,295.56,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.08,0.41,N
35.40957,-93.77461,310.97,0.44,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.97,0.92,N
35.41123,-93.77667,324.53,0.44,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.88,2.21,N
35.41385,-93.77396,310.39,0.44,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.11,0.92,N
35.48863,-88.84416,297.71,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.26,0.4,N
35.50594,-80.32938,303.2,0.39,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.51,1.55,N
35.54598,-85.83476,303.48,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,281.39,0.54,N
35.60431,-88.02469,323.88,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.97,1.9,N
35.609,-89.94743,322.81,0.44,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.2,2.7,N
35.61253,-89.94675,307.23,0.44,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.16,1.29,N
35.63506,-85.07678,297.61,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.85,0.47,N
35.6436,-89.93839,314.77,0.44,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.94,1.83,N
35.64651,-89.9328,301.96,0.44,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.71,1.03,N
35.65004,-89.93211,317.96,0.44,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.31,1.03,N
35.70345,-91.1628,302.52,0.5,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.62,0.95,N
35.71457,-78.83728,295.74,0.47,0.47,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.16,0.65,N
35.72853,-88.80873,317.17,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.08,1.15,N
35.72915,-88.81326,297.81,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.69,1.15,N
35.75172,-80.10172,299.64,0.4,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.7,0.5,N
35.79463,-77.73093,300.6,0.53,0.5,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.29,0.85,N
35.79782,-91.74867,296.51,0.53,0.42,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.77,0.65,N
35.87048,-80.00079,305.56,0.4,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.07,0.75,N
35.87761,-80.05436,296.34,0.4,0.44,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.26,0.49,N
35.89028,-89.78174,328.13,0.44,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.87,2.84,N
35.8938,-89.78104,306.89,0.44,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.74,1.29,N
35.93576,-89.71605,299.53,0.44,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.76,0.88,N
35.93655,-86.37525,301.13,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.43,0.66,N
35.96617,-91.44034,327.71,0.52,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.72,3.26,N
35.96682,-91.44601,299.87,0.52,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.88,1.74,N
35.97808,-83.95886,306.71,0.42,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.21,0.62,N
35.98146,-83.95797,310.4,0.42,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.99,0.62,N
36.0173,-88.01893,299.57,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.72,0.7,N
36.15853,-83.29477,314.43,0.43,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.5,1.59,N
36.16197,-83.29382,314.72,0.43,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.75,1.59,N
36.18965,-84.95729,296.22,0.39,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,281.62,0.26,N
36.20459,-88.18447,311.06,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.66,1.24,N
36.22482,-83.71638,295.18,0.42,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.55,0.51,N
36.33704,-96.71786,298.71,0.33,0.55,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.91,0.41,N
36.3763,-91.131,298.71,0.5,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.67,0.71,N
36.41972,-91.37248,299.27,0.52,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.65,0.85,N
36.43405,-85.8587,295.1,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.47,0.41,N
36.94135,-81.97875,303.22,0.47,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.47,0.57,N
36.97135,-84.58534,298.37,0.4,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.83,0.39,N
37.13727,-92.81094,297.96,0.41,0.45,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.96,1.34,N
37.13909,-92.81009,297.97,0.41,0.45,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.17,0.46,N
37.14166,-86.99112,324.17,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.05,2.08,N
37.14231,-86.99545,319.55,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,282.73,2.08,N
37.21788,-88.88386,300.28,0.42,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.18,0.68,N
37.23436,-82.03643,303.68,0.46,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.44,1.7,N
37.23534,-82.04149,321.82,0.46,0.39,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.45,1.7,N
37.44149,-91.85994,305.01,0.56,0.43,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.27,1.26,N
37.52654,-85.99203,303.43,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.09,0.7,N
37.81643,-89.06607,299.86,0.43,0.38,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.37,0.6,N
37.82948,-93.01335,301.37,0.43,0.46,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.15,0.59,N
37.84408,-92.63982,296.1,0.41,0.45,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.62,0.39,N
37.89565,-86.6885,297.29,0.39,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.28,0.72,N
37.96803,-90.0783,308.99,0.47,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.77,1.59,N
37.97402,-90.06623,300.81,0.47,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.4,1.1,N
37.99844,-88.27345,296.16,0.41,0.37,2025-10-14,735,N20,VIIRS,n,2.0NRT,283.3,0.42,N
38.00324,-86.14164,318.06,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.82,0.98,N
38.00719,-86.14517,297.93,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.25,0.85,N
38.00943,-90.08147,317.13,0.47,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.82,2.85,N
38.03893,-85.71638,296.03,0.38,0.36,2025-10-14,735,N20,VIIRS,n,2.0NRT,285.26,0.42,N
38.22189,-91.73235,297.05,0.56,0.43,2025-10-14,735,N20,VIIRS,n,2.0NRT,284.3,0.51,N
38.69556,-90.13557,308.91,0.48,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,289.95,1.75,N
38.6986,-90.12928,299.28,0.48,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,288.57,0.7,N
38.69924,-90.13484,300.04,0.48,0.4,2025-10-14,735,N20,VIIRS,n,2.0NRT,287.5,0.83,N
38.74065,-90.4626,299.7,0.5,0.41,2025-10-14,735,N20,VIIRS,n,2.0NRT,286.81,0.42,N
26.28054,-80.15441,307.25,0.63,0.54,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.36,1.24,N
26.29739,-92.52599,327.67,0.46,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,297.12,2.1,N
26.30097,-92.52539,321.01,0.46,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,297.2,1.04,N
27.72688,-81.98948,302.83,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.85,0.77,N
27.89021,-97.27679,303.94,0.58,0.52,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.07,1.42,N
28.34249,-88.26624,341.86,0.38,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,297.76,3.94,N
28.39174,-99.83218,306.42,0.42,0.61,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.06,0.87,N
28.39509,-99.83365,306.79,0.42,0.61,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.87,0.88,N
28.66881,-96.9614,307.41,0.57,0.52,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.71,1.46,N
28.67542,-82.04291,316.17,0.43,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.19,1.22,N
28.70133,-96.54279,304.43,0.54,0.5,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.56,1.81,N
28.86507,-81.54148,305.75,0.46,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.38,0.5,N
28.91064,-82.55367,297.49,0.4,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.84,0.26,N
29.00413,-95.40377,307.58,0.46,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.68,0.88,N
29.03788,-82.47114,297.46,0.4,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.29,0.49,N
29.34039,-97.11308,304.43,0.59,0.53,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.14,1.73,N
29.342,-97.11397,305.87,0.59,0.53,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.27,1.71,N
29.3612,-94.93497,301.73,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.31,0.43,N
29.36729,-94.91118,316.04,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.06,2.23,N
29.37297,-94.92409,309.77,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.99,1.38,N
29.37345,-94.92863,315.8,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,294.04,1.38,N
29.37721,-94.92349,305.77,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.03,1.38,N
29.37867,-94.93707,308.1,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,294.51,2.42,N
29.37915,-94.9416,304.54,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.2,2.34,N
29.57605,-98.03501,316.15,0.34,0.56,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.38,0.94,N
29.57633,-98.03848,303.88,0.34,0.56,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.31,0.94,N
29.59667,-89.89204,322.07,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.21,2.26,N
29.60121,-89.89959,313.78,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.4,1.65,N
29.68415,-98.18642,303.07,0.35,0.56,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.87,0.94,N
29.68566,-91.47593,303.5,0.45,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.92,0.91,N
29.71653,-95.17985,307.3,0.46,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.25,1.04,N
29.72028,-95.1314,310.55,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.06,2.03,N
29.73719,-95.16736,304.09,0.46,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.54,2.31,N
29.73854,-95.13844,302.75,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.45,2.43,N
29.74134,-95.00061,306.49,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.49,2.9,N
29.74186,-95.1284,322.44,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.82,2.64,N
29.74563,-94.99999,309.06,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,296.52,2.6,N
29.74712,-95.01388,307.36,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.92,1.83,N
29.75231,-95.1031,308.59,0.45,0.47,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.98,2.04,N
29.75757,-93.87967,312.94,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.77,2.2,N
29.75802,-93.8837,307.22,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.2,2.11,N
29.76068,-93.87105,304.77,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.43,0.99,N
29.76113,-93.87505,304.23,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.56,1.23,N
29.83683,-93.96599,312.63,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.46,1.58,N
29.85747,-93.967,304.72,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,294.4,1.47,N
29.8724,-91.52093,300.54,0.45,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.09,0.45,N
29.87375,-94.92549,302.15,0.44,0.46,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.58,1.28,N
29.87683,-82.52159,318.75,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.13,1.39,N
29.89074,-93.96391,307.01,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.57,2.27,N
29.93295,-89.94279,307.16,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.08,1.21,N
29.93375,-89.97243,308.5,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.35,1.82,N
29.93543,-94.25638,321.42,0.41,0.45,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.58,1.6,N
29.96592,-93.89632,304.44,0.39,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.77,0.92,N
29.99561,-90.4097,303.13,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.03,0.81,N
29.99723,-90.39627,314.06,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,297.01,2.67,N
29.99842,-90.40479,313.14,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.74,3.43,N
29.99902,-90.40907,306.12,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.56,0.81,N
30.00124,-90.39989,311.63,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.67,2.07,N
30.00184,-90.40416,330.34,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.65,2.07,N
30.00243,-90.40842,328.44,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.32,3.53,N
30.00525,-90.40353,307.74,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.74,2.07,N
30.01533,-94.00903,304.46,0.4,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.78,2.21,N
30.03709,-91.7718,302.56,0.46,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.6,0.63,N
30.04219,-93.33508,305.39,0.55,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.89,1.82,N
30.05267,-90.66862,302.78,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.11,1.38,N
30.05327,-90.67297,304.96,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.81,0.56,N
30.05557,-97.861,301.14,0.33,0.56,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.3,0.4,N
30.063,-90.66673,302.86,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.6,1.29,N
30.06428,-90.59975,304.07,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.75,1.91,N
30.06787,-94.07242,306.86,0.4,0.44,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.25,2,N
30.0875,-93.28184,325.73,0.54,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.3,3.1,N
30.11356,-93.30073,303.04,0.55,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.54,0.94,N
30.11379,-93.29972,303.46,0.55,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.97,1.23,N
30.14817,-90.85972,299.15,0.43,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.91,0.39,N
30.18707,-90.98959,313.74,0.43,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.77,1.36,N
30.22405,-93.66653,305.67,0.57,0.43,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.26,0.9,N
30.24268,-93.27781,309.86,0.55,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,296.42,2.08,N
30.28308,-81.9809,303.86,0.41,0.45,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.27,0.87,N
30.30978,-93.30778,306.05,0.55,0.43,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.12,1.13,N
30.32452,-91.23658,306.67,0.44,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,292.02,0.91,N
30.32513,-91.24117,302.22,0.44,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.54,2.22,N
30.34158,-88.48973,308.99,0.38,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,296.69,2.3,N
30.34426,-88.48508,303.33,0.38,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,293.31,1.47,N
30.44869,-90.73394,298.7,0.43,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.2,0.43,N
30.45536,-91.24365,311.68,0.44,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.84,0.91,N
30.47467,-91.03886,305.64,0.44,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.56,0.53,N
30.47478,-91.03656,302.4,0.44,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.58,0.6,N
30.47547,-91.36826,332.47,0.45,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.1,4.22,N
30.48327,-91.18211,308,0.44,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,295.63,3,N
30.5085,-90.00393,298.08,0.41,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.55,0.23,N
30.55941,-91.21343,302.02,0.44,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,291.2,0.81,N
30.56381,-90.57527,298.83,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.7,0.91,N
30.5804,-87.60655,305.81,0.39,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.14,0.44,N
30.58492,-91.24203,316.95,0.45,0.39,2025-10-14,737,N20,VIIRS,n,2.0NRT,290.22,1.94,N
30.58774,-87.1693,298.07,0.39,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.24,0.33,N
30.59223,-90.52514,309.55,0.42,0.38,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.77,1.09,N
30.63563,-83.24245,303.4,0.52,0.41,2025-10-14,737,N20,VIIRS,n,2.0NRT,288.22,0.78,N
30.74837,-92.25779,301.65,0.49,0.41,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.23,0.37,N
30.75208,-92.25717,297.81,0.49,0.41,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.81,0.37,N
30.7912,-88.05643,299.9,0.38,0.36,2025-10-14,737,N20,VIIRS,n,2.0NRT,289.32,1.05,N
30.82202,-83.75423,299.55,0.49,0.4,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.69,0.59,N
30.82334,-83.75591,298.82,0.49,0.4,2025-10-14,737,N20,VIIRS,n,2.0NRT,287.03,0.65,N
30.85505,-86.39396,297.54,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,284.44,0.56,N
30.86124,-86.39825,295.9,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,285.44,1.25,N
30.86457,-86.39748,301.44,0.4,0.37,2025-10-14,737,N20,VIIRS,n,2.0NRT,285.27,0.97,N
30.90369,-83.08946,298.33,0.52,0.42,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.34,0.6,N
30.95325,-84.04607,311.33,0.47,0.4,2025-10-14,737,N20,VIIRS,n,2.0NRT,286.01,1.38,N
